"Wavenumber (cm-1)","Refractive index","Extinction coefficient"
6792.731483,1.553688765,5.15481E-05
6792.249353,1.553688526,5.15297E-05
6791.767223,1.553688645,5.15136E-05
6791.285093,1.553688526,5.15003E-05
6790.802963,1.553688526,5.14829E-05
6790.320834,1.553688407,5.1452E-05
6789.838704,1.553688526,5.14021E-05
6789.356574,1.553688288,5.13386E-05
6788.874444,1.553688288,5.12787E-05
6788.392314,1.553688169,5.12405E-05
6787.910184,1.553688169,5.12202E-05
6787.428054,1.55368793,5.11929E-05
6786.945925,1.553688049,5.11306E-05
6786.463795,1.553687811,5.10402E-05
6785.981665,1.553687811,5.0957E-05
6785.499535,1.553687453,5.09229E-05
6785.017405,1.553687453,5.095E-05
6784.535275,1.553687215,5.10187E-05
6784.053145,1.553687215,5.1097E-05
6783.571016,1.553686976,5.11644E-05
6783.088886,1.553687096,5.121E-05
6782.606756,1.553686976,5.12264E-05
6782.124626,1.553687096,5.12112E-05
6781.642496,1.553686976,5.11715E-05
6781.160366,1.553686976,5.11314E-05
6780.678236,1.553686857,5.11049E-05
6780.196107,1.553686857,5.1083E-05
6779.713977,1.553686738,5.10455E-05
6779.231847,1.553686738,5.09843E-05
6778.749717,1.5536865,5.09207E-05
6778.267587,1.5536865,5.0888E-05
6777.785457,1.553686261,5.08947E-05
6777.303327,1.553686261,5.09159E-05
6776.821198,1.553686142,5.09211E-05
6776.339068,1.553686023,5.09037E-05
6775.856938,1.553685904,5.08825E-05
6775.374808,1.553685904,5.08785E-05
6774.892678,1.553685784,5.08848E-05
6774.410548,1.553685784,5.08814E-05
6773.928418,1.553685546,5.08585E-05
6773.446288,1.553685546,5.08335E-05
6772.964159,1.553685308,5.08347E-05
6772.482029,1.553685308,5.0867E-05
6771.999899,1.553685188,5.09119E-05
6771.517769,1.553685188,5.09407E-05
6771.035639,1.553685069,5.0941E-05
6770.553509,1.553685069,5.09166E-05
6770.071379,1.55368495,5.08812E-05
6769.58925,1.55368495,5.08409E-05
6769.10712,1.553684831,5.07992E-05
6768.62499,1.553684711,5.07641E-05
6768.14286,1.553684592,5.07482E-05
6767.66073,1.553684473,5.07585E-05
6767.1786,1.553684354,5.07823E-05
6766.69647,1.553684354,5.07941E-05
6766.214341,1.553684235,5.07805E-05
6765.732211,1.553684115,5.07608E-05
6765.250081,1.553683877,5.07772E-05
6764.767951,1.553683996,5.08488E-05
6764.285821,1.553683758,5.0943E-05
6763.803691,1.553683877,5.09953E-05
6763.321561,1.553683877,5.0969E-05
6762.839432,1.553683996,5.08858E-05
6762.357302,1.553683758,5.07946E-05
6761.875172,1.553683758,5.07219E-05
6761.393042,1.553683519,5.066E-05
6760.910912,1.553683519,5.05927E-05
6760.428782,1.553683281,5.05345E-05
6759.946652,1.553683162,5.05149E-05
6759.464523,1.553682923,5.05445E-05
6758.982393,1.553682923,5.06028E-05
6758.500263,1.553682685,5.06603E-05
6758.018133,1.553682685,5.07096E-05
6757.536003,1.553682566,5.07586E-05
6757.053873,1.553682566,5.08059E-05
6756.571743,1.553682446,5.08437E-05
6756.089614,1.553682446,5.08601E-05
6755.607484,1.553682327,5.08544E-05
6755.125354,1.553682446,5.08242E-05
6754.643224,1.553682208,5.07734E-05
6754.161094,1.553682208,5.07243E-05
6753.678964,1.55368197,5.07142E-05
6753.196834,1.55368197,5.07628E-05
6752.714705,1.553681731,5.08443E-05
6752.232575,1.55368185,5.08952E-05
6751.750445,1.553681731,5.08761E-05
6751.268315,1.553681731,5.08114E-05
6750.786185,1.553681612,5.07577E-05
6750.304055,1.553681612,5.07572E-05
6749.821925,1.553681374,5.07989E-05
6749.339796,1.553681374,5.08481E-05
6748.857666,1.553681254,5.0875E-05
6748.375536,1.553681254,5.08695E-05
6747.893406,1.553681135,5.08365E-05
6747.411276,1.553681135,5.07882E-05
6746.929146,1.553681016,5.07449E-05
6746.447016,1.553681016,5.07237E-05
6745.964886,1.553680778,5.07248E-05
6745.482757,1.553680778,5.07309E-05
6745.000627,1.553680658,5.07339E-05
6744.518497,1.553680658,5.07382E-05
6744.036367,1.55368042,5.07507E-05
6743.554237,1.55368042,5.07641E-05
6743.072107,1.553680301,5.07648E-05
6742.589977,1.553680301,5.07524E-05
6742.107848,1.553680062,5.07433E-05
6741.625718,1.553680062,5.07509E-05
6741.143588,1.553679943,5.07713E-05
6740.661458,1.553679943,5.07871E-05
6740.179328,1.553679824,5.07889E-05
6739.697198,1.553679824,5.07812E-05
6739.215068,1.553679585,5.0771E-05
6738.732939,1.553679705,5.07673E-05
6738.250809,1.553679466,5.07786E-05
6737.768679,1.553679466,5.08027E-05
6737.286549,1.553679347,5.08229E-05
6736.804419,1.553679347,5.08179E-05
6736.322289,1.553679228,5.07917E-05
6735.840159,1.553679109,5.07786E-05
6735.35803,1.55367887,5.0806E-05
6734.8759,1.553678989,5.08622E-05
6734.39377,1.553678751,5.09076E-05
6733.91164,1.55367887,5.09231E-05
6733.42951,1.553678751,5.09323E-05
6732.94738,1.553678751,5.09537E-05
6732.46525,1.553678632,5.09573E-05
6731.983121,1.55367887,5.08924E-05
6731.500991,1.553678632,5.07594E-05
6731.018861,1.553678632,5.06358E-05
6730.536731,1.553678274,5.06003E-05
6730.054601,1.553678274,5.06554E-05
6729.572471,1.553678036,5.07329E-05
6729.090341,1.553678155,5.07782E-05
6728.608212,1.553677917,5.07985E-05
6728.126082,1.553677917,5.08255E-05
6727.643952,1.553677797,5.08574E-05
6727.161822,1.553677797,5.0863E-05
6726.679692,1.553677678,5.08428E-05
6726.197562,1.553677678,5.0841E-05
6725.715432,1.553677559,5.089E-05
6725.233303,1.553677559,5.09544E-05
6724.751173,1.553677559,5.0959E-05
6724.269043,1.553677678,5.08664E-05
6723.786913,1.553677559,5.07202E-05
6723.304783,1.553677559,5.06012E-05
6722.822653,1.553677201,5.05562E-05
6722.340523,1.553677201,5.0566E-05
6721.858394,1.553676963,5.05858E-05
6721.376264,1.553677082,5.05756E-05
6720.894134,1.553676963,5.05283E-05
6720.412004,1.553676844,5.04668E-05
6719.929874,1.553676605,5.0438E-05
6719.447744,1.553676486,5.0479E-05
6718.965614,1.553676367,5.05786E-05
6718.483484,1.553676367,5.06759E-05
6718.001355,1.553676367,5.07159E-05
6717.519225,1.553676367,5.06999E-05
6717.037095,1.553676248,5.06786E-05
6716.554965,1.553676248,5.06791E-05
6716.072835,1.553676248,5.06644E-05
6715.590705,1.553676248,5.05773E-05
6715.108575,1.553676128,5.04265E-05
6714.626446,1.553676009,5.02925E-05
6714.144316,1.553675771,5.02503E-05
6713.662186,1.553675652,5.02906E-05
6713.180056,1.553675413,5.0342E-05
6712.697926,1.553675413,5.03554E-05
6712.215796,1.553675294,5.03515E-05
6711.733666,1.553675294,5.03703E-05
6711.251537,1.553675056,5.04124E-05
6710.769407,1.553675056,5.04402E-05
6710.287277,1.553674817,5.04427E-05
6709.805147,1.553674936,5.04565E-05
6709.323017,1.553674698,5.05141E-05
6708.840887,1.553674698,5.05958E-05
6708.358757,1.553674579,5.0645E-05
6707.876628,1.553674698,5.0634E-05
6707.394498,1.553674579,5.05911E-05
6706.912368,1.553674579,5.0563E-05
6706.430238,1.553674459,5.05579E-05
6705.948108,1.553674459,5.05501E-05
6705.465978,1.55367434,5.05209E-05
6704.983848,1.55367434,5.04854E-05
6704.501719,1.553674102,5.04622E-05
6704.019589,1.553674102,5.04499E-05
6703.537459,1.553673983,5.04404E-05
6703.055329,1.553673983,5.04387E-05
6702.573199,1.553673744,5.04545E-05
6702.091069,1.553673744,5.04744E-05
6701.608939,1.553673744,5.04627E-05
6701.12681,1.553673744,5.0404E-05
6700.64468,1.553673625,5.03353E-05
6700.16255,1.553673506,5.0309E-05
6699.68042,1.553673267,5.03346E-05
6699.19829,1.553673387,5.03639E-05
6698.71616,1.553673148,5.03531E-05
6698.23403,1.553673148,5.03185E-05
6697.751901,1.55367291,5.03195E-05
6697.269771,1.55367291,5.03882E-05
6696.787641,1.553672791,5.04787E-05
6696.305511,1.55367291,5.05078E-05
6695.823381,1.55367291,5.04353E-05
6695.341251,1.553673029,5.02994E-05
6694.859121,1.553672791,5.01848E-05
6694.376992,1.553672671,5.0149E-05
6693.894862,1.553672433,5.01785E-05
6693.412732,1.553672552,5.01994E-05
6692.930602,1.553672433,5.01467E-05
6692.448472,1.553672433,5.0024E-05
6691.966342,1.553672194,4.99063E-05
6691.484212,1.553672075,4.98741E-05
6691.002083,1.553671837,4.99371E-05
6690.519953,1.553671837,5.00255E-05
6690.037823,1.553671598,5.00615E-05
6689.555693,1.553671718,5.0036E-05
6689.073563,1.553671479,5.00026E-05
6688.591433,1.553671479,5.00148E-05
6688.109303,1.553671241,5.00656E-05
6687.627173,1.55367136,5.01015E-05
6687.145044,1.553671241,5.00868E-05
6686.662914,1.553671241,5.00309E-05
6686.180784,1.553671002,4.9976E-05
6685.698654,1.553671002,4.99519E-05
6685.216524,1.553670764,4.99596E-05
6684.734394,1.553670883,4.99752E-05
6684.252264,1.553670645,4.99758E-05
6683.770135,1.553670645,4.9951E-05
6683.288005,1.553670526,4.99187E-05
6682.805875,1.553670406,4.99075E-05
6682.323745,1.553670168,4.99367E-05
6681.841615,1.553670168,4.99931E-05
6681.359485,1.553670049,5.004E-05
6680.877355,1.553670168,5.0053E-05
6680.395226,1.55366993,5.00346E-05
6679.913096,1.553670049,5.00053E-05
6679.430966,1.55366981,4.99787E-05
6678.948836,1.55366981,4.99595E-05
6678.466706,1.553669691,4.995E-05
6677.984576,1.553669691,4.99563E-05
6677.502446,1.553669453,4.99715E-05
6677.020317,1.553669453,4.99774E-05
6676.538187,1.553669453,4.99665E-05
6676.056057,1.553669333,4.99498E-05
6675.573927,1.553669214,4.99407E-05
6675.091797,1.553669214,4.99281E-05
6674.609667,1.553669095,4.98903E-05
6674.127537,1.553669095,4.98287E-05
6673.645408,1.553668976,4.97791E-05
6673.163278,1.553668857,4.97746E-05
6672.681148,1.553668737,4.98017E-05
6672.199018,1.553668737,4.98112E-05
6671.716888,1.553668618,4.97806E-05
6671.234758,1.553668618,4.97452E-05
6670.752628,1.553668261,4.97566E-05
6670.270499,1.55366838,4.98168E-05
6669.788369,1.553668261,4.98641E-05
6669.306239,1.55366838,4.98336E-05
6668.824109,1.553668261,4.97189E-05
6668.341979,1.553668261,4.95819E-05
6667.859849,1.553668022,4.94932E-05
6667.377719,1.553667903,4.9479E-05
6666.89559,1.553667665,4.95069E-05
6666.41346,1.553667665,4.95282E-05
6665.93133,1.553667545,4.952E-05
6665.4492,1.553667545,4.94974E-05
6664.96707,1.553667307,4.94877E-05
6664.48494,1.553667307,4.94961E-05
6664.00281,1.553667188,4.95007E-05
6663.52068,1.553667068,4.94807E-05
6663.038551,1.553666949,4.94477E-05
6662.556421,1.553666949,4.94342E-05
6662.074291,1.553666711,4.94537E-05
6661.592161,1.553666711,4.94818E-05
6661.110031,1.553666592,4.94855E-05
6660.627901,1.553666592,4.94562E-05
6660.145771,1.553666353,4.94211E-05
6659.663642,1.553666353,4.94083E-05
6659.181512,1.553666115,4.94185E-05
6658.699382,1.553666115,4.94356E-05
6658.217252,1.553665996,4.94456E-05
6657.735122,1.553665996,4.9452E-05
6657.252992,1.553665876,4.94555E-05
6656.770862,1.553665876,4.94465E-05
6656.288733,1.553665638,4.94199E-05
6655.806603,1.553665757,4.93794E-05
6655.324473,1.553665519,4.93411E-05
6654.842343,1.553665519,4.93162E-05
6654.360213,1.55366528,4.93058E-05
6653.878083,1.55366528,4.9308E-05
6653.395953,1.553665042,4.93238E-05
6652.913824,1.553665042,4.93504E-05
6652.431694,1.553664804,4.93825E-05
6651.949564,1.553664923,4.94133E-05
6651.467434,1.553664804,4.94344E-05
6650.985304,1.553664804,4.94316E-05
6650.503174,1.553664684,4.93861E-05
6650.021044,1.553664804,4.9295E-05
6649.538915,1.553664565,4.91892E-05
6649.056785,1.553664446,4.91168E-05
6648.574655,1.553664207,4.91081E-05
6648.092525,1.553664207,4.91492E-05
6647.610395,1.553663969,4.91994E-05
6647.128265,1.553663969,4.92331E-05
6646.646135,1.55366385,4.92469E-05
6646.164006,1.55366385,4.92463E-05
6645.681876,1.553663731,4.92275E-05
6645.199746,1.553663731,4.91917E-05
6644.717616,1.553663492,4.91551E-05
6644.235486,1.553663492,4.91392E-05
6643.753356,1.553663254,4.91438E-05
6643.271226,1.553663254,4.91483E-05
6642.789097,1.553663135,4.91389E-05
6642.306967,1.553663135,4.91291E-05
6641.824837,1.553662896,4.91454E-05
6641.342707,1.553662896,4.9189E-05
6640.860577,1.553662777,4.92222E-05
6640.378447,1.553662896,4.91976E-05
6639.896317,1.553662777,4.91082E-05
6639.414188,1.553662777,4.89968E-05
6638.932058,1.553662419,4.89229E-05
6638.449928,1.553662419,4.89168E-05
6637.967798,1.553662181,4.89552E-05
6637.485668,1.553662181,4.89889E-05
6637.003538,1.553661942,4.89913E-05
6636.521408,1.553661942,4.89783E-05
6636.039278,1.553661823,4.89872E-05
6635.557149,1.553661704,4.90322E-05
6635.075019,1.553661585,4.90852E-05
6634.592889,1.553661585,4.91014E-05
6634.110759,1.553661466,4.90652E-05
6633.628629,1.553661585,4.89952E-05
6633.146499,1.553661346,4.89219E-05
6632.664369,1.553661346,4.88633E-05
6632.18224,1.553661108,4.88241E-05
6631.70011,1.553660989,4.88099E-05
6631.21798,1.55366075,4.88287E-05
6630.73585,1.55366075,4.8876E-05
6630.25372,1.553660512,4.89322E-05
6629.77159,1.553660512,4.89736E-05
6629.28946,1.553660393,4.89957E-05
6628.807331,1.553660393,4.90035E-05
6628.325201,1.553660274,4.89995E-05
6627.843071,1.553660274,4.89815E-05
6627.360941,1.553660154,4.89475E-05
6626.878811,1.553660154,4.89071E-05
6626.396681,1.553659916,4.88708E-05
6625.914551,1.553659916,4.88419E-05
6625.432422,1.553659678,4.88265E-05
6624.950292,1.553659558,4.8835E-05
6624.468162,1.55365932,4.88809E-05
6623.986032,1.55365932,4.89579E-05
6623.503902,1.553659081,4.9041E-05
6623.021772,1.553659201,4.91076E-05
6622.539642,1.553659081,4.91562E-05
6622.057513,1.553659201,4.91918E-05
6621.575383,1.553658962,4.92098E-05
6621.093253,1.553659201,4.91883E-05
6620.611123,1.553659081,4.91127E-05
6620.128993,1.553659081,4.90008E-05
6619.646863,1.553658843,4.88887E-05
6619.164733,1.553658843,4.88108E-05
6618.682604,1.553658605,4.8781E-05
6618.200474,1.553658485,4.87913E-05
6617.718344,1.553658247,4.88263E-05
6617.236214,1.553658366,4.88625E-05
6616.754084,1.553658128,4.88732E-05
6616.271954,1.553658247,4.88497E-05
6615.789824,1.553658009,4.88056E-05
6615.307695,1.553658009,4.87671E-05
6614.825565,1.55365777,4.8754E-05
6614.343435,1.55365777,4.87617E-05
6613.861305,1.553657651,4.8771E-05
6613.379175,1.553657532,4.87674E-05
6612.897045,1.553657413,4.87478E-05
6612.414915,1.553657413,4.87229E-05
6611.932786,1.553657174,4.8708E-05
6611.450656,1.553657174,4.87088E-05
6610.968526,1.553657055,4.87179E-05
6610.486396,1.553656936,4.8715E-05
6610.004266,1.553656816,4.86903E-05
6609.522136,1.553656816,4.86642E-05
6609.040006,1.553656578,4.86702E-05
6608.557876,1.553656459,4.87241E-05
6608.075747,1.55365634,4.87914E-05
6607.593617,1.553656459,4.88136E-05
6607.111487,1.55365622,4.87694E-05
6606.629357,1.55365622,4.86993E-05
6606.147227,1.553655982,4.86764E-05
6605.665097,1.553655982,4.87266E-05
6605.182967,1.553655744,4.88037E-05
6604.700838,1.553655863,4.88347E-05
6604.218708,1.553655744,4.87936E-05
6603.736578,1.553655744,4.87224E-05
6603.254448,1.553655505,4.86838E-05
6602.772318,1.553655505,4.87036E-05
6602.290188,1.553655267,4.87625E-05
6601.808058,1.553655267,4.88238E-05
6601.325929,1.553655148,4.88624E-05
6600.843799,1.553655267,4.88606E-05
6600.361669,1.553655148,4.88019E-05
6599.879539,1.553655267,4.86854E-05
6599.397409,1.553655028,4.85463E-05
6598.915279,1.553654909,4.84417E-05
6598.433149,1.553654671,4.84122E-05
6597.95102,1.553654552,4.84448E-05
6597.46889,1.553654313,4.84972E-05
6596.98676,1.553654313,4.85365E-05
6596.50463,1.553654194,4.8559E-05
6596.0225,1.553654194,4.85739E-05
6595.54037,1.553653955,4.85826E-05
6595.05824,1.553653955,4.85887E-05
6594.576111,1.553653836,4.86011E-05
6594.093981,1.553653836,4.86263E-05
6593.611851,1.553653717,4.86471E-05
6593.129721,1.553653717,4.86325E-05
6592.647591,1.553653598,4.8571E-05
6592.165461,1.553653598,4.84909E-05
6591.683331,1.553653359,4.84359E-05
6591.201202,1.553653359,4.84215E-05
6590.719072,1.553653121,4.84298E-05
6590.236942,1.553653002,4.84388E-05
6589.754812,1.553652763,4.84506E-05
6589.272682,1.553652763,4.84814E-05
6588.790552,1.553652644,4.85337E-05
6588.308422,1.553652644,4.85859E-05
6587.826293,1.553652525,4.8607E-05
6587.344163,1.553652644,4.85681E-05
6586.862033,1.553652525,4.84652E-05
6586.379903,1.553652525,4.83254E-05
6585.897773,1.553652287,4.8213E-05
6585.415643,1.553652048,4.81951E-05
6584.933513,1.55365181,4.82886E-05
6584.451384,1.55365169,4.84405E-05
6583.969254,1.553651571,4.85732E-05
6583.487124,1.55365169,4.8646E-05
6583.004994,1.553651571,4.86662E-05
6582.522864,1.55365169,4.86483E-05
6582.040734,1.553651571,4.85846E-05
6581.558604,1.55365169,4.84704E-05
6581.076475,1.553651452,4.83378E-05
6580.594345,1.553651333,4.82489E-05
6580.112215,1.553651094,4.82363E-05
6579.630085,1.553650975,4.82802E-05
6579.147955,1.553650737,4.8343E-05
6578.665825,1.553650856,4.84009E-05
6578.183695,1.553650618,4.84397E-05
6577.701565,1.553650737,4.84317E-05
6577.219436,1.553650618,4.83537E-05
6576.737306,1.553650737,4.82285E-05
6576.255176,1.553650379,4.81271E-05
6575.773046,1.55365026,4.81079E-05
6575.290916,1.553650022,4.81659E-05
6574.808786,1.553650022,4.82455E-05
6574.326656,1.553649783,4.83009E-05
6573.844527,1.553649902,4.83224E-05
6573.362397,1.553649783,4.83064E-05
6572.880267,1.553649783,4.8251E-05
6572.398137,1.553649545,4.81786E-05
6571.916007,1.553649426,4.81456E-05
6571.433877,1.553649187,4.81962E-05
6570.951747,1.553649306,4.82944E-05
6570.469618,1.553649187,4.83539E-05
6569.987488,1.553649306,4.83204E-05
6569.505358,1.553649068,4.82277E-05
6569.023228,1.553649187,4.81374E-05
6568.541098,1.553648949,4.807E-05
6568.058968,1.553648949,4.79974E-05
6567.576838,1.55364871,4.79149E-05
6567.094709,1.553648591,4.78691E-05
6566.612579,1.553648233,4.79042E-05
6566.130449,1.553648233,4.79958E-05
6565.648319,1.553648114,4.80725E-05
6565.166189,1.553648114,4.80939E-05
6564.684059,1.553647995,4.80743E-05
6564.201929,1.553647995,4.80486E-05
6563.7198,1.553647757,4.80278E-05
6563.23767,1.553647757,4.80052E-05
6562.75554,1.553647518,4.79909E-05
6562.27341,1.553647518,4.80014E-05
6561.79128,1.553647399,4.80231E-05
6561.30915,1.553647399,4.80171E-05
6560.82702,1.55364728,4.79639E-05
6560.344891,1.55364728,4.789E-05
6559.862761,1.553647041,4.7838E-05
6559.380631,1.553646922,4.78194E-05
6558.898501,1.553646684,4.7819E-05
6558.416371,1.553646684,4.78245E-05
6557.934241,1.553646445,4.78397E-05
6557.452111,1.553646445,4.78647E-05
6556.969982,1.553646207,4.78786E-05
6556.487852,1.553646326,4.78713E-05
6556.005722,1.553646088,4.78619E-05
6555.523592,1.553646088,4.78786E-05
6555.041462,1.553645849,4.79201E-05
6554.559332,1.553645849,4.79514E-05
6554.077202,1.55364573,4.79451E-05
6553.595073,1.55364573,4.79103E-05
6553.112943,1.553645611,4.78766E-05
6552.630813,1.553645492,4.78605E-05
6552.148683,1.553645253,4.78645E-05
6551.666553,1.553645253,4.78879E-05
6551.184423,1.553645134,4.79244E-05
6550.702293,1.553645134,4.79545E-05
6550.220163,1.553645015,4.79482E-05
6549.738034,1.553645015,4.79057E-05
6549.255904,1.553644896,4.78582E-05
6548.773774,1.553644776,4.78349E-05
6548.291644,1.553644538,4.78272E-05
6547.809514,1.553644657,4.7806E-05
6547.327384,1.553644419,4.77667E-05
6546.845254,1.553644419,4.77418E-05
6546.363125,1.55364418,4.77522E-05
6545.880995,1.55364418,4.77782E-05
6545.398865,1.553643942,4.77821E-05
6544.916735,1.553643942,4.77592E-05
6544.434605,1.553643823,4.77386E-05
6543.952475,1.553643823,4.77326E-05
6543.470345,1.553643584,4.77209E-05
6542.988216,1.553643584,4.76833E-05
6542.506086,1.553643346,4.76333E-05
6542.023956,1.553643346,4.76091E-05
6541.541826,1.553643107,4.76198E-05
6541.059696,1.553643107,4.764E-05
6540.577566,1.553642869,4.76512E-05
6540.095436,1.55364275,4.76704E-05
6539.613307,1.553642631,4.77246E-05
6539.131177,1.553642631,4.78014E-05
6538.649047,1.553642511,4.78558E-05
6538.166917,1.553642631,4.78509E-05
6537.684787,1.553642511,4.77948E-05
6537.202657,1.553642511,4.77112E-05
6536.720527,1.553642392,4.76156E-05
6536.238398,1.553642273,4.75151E-05
6535.756268,1.553642035,4.74376E-05
6535.274138,1.553641915,4.74298E-05
6534.792008,1.553641558,4.75064E-05
6534.309878,1.553641558,4.76281E-05
6533.827748,1.553641438,4.77221E-05
6533.345618,1.553641558,4.77398E-05
6532.863489,1.553641438,4.76921E-05
6532.381359,1.553641438,4.76215E-05
6531.899229,1.5536412,4.75666E-05
6531.417099,1.5536412,4.75377E-05
6530.934969,1.553640962,4.75259E-05
6530.452839,1.553640962,4.75244E-05
6529.970709,1.553640723,4.75334E-05
6529.48858,1.553640723,4.75472E-05
6529.00645,1.553640604,4.7551E-05
6528.52432,1.553640604,4.75206E-05
6528.04219,1.553640485,4.74478E-05
6527.56006,1.553640485,4.73584E-05
6527.07793,1.553640246,4.72982E-05
6526.5958,1.553640008,4.73007E-05
6526.113671,1.55363977,4.73579E-05
6525.631541,1.55363977,4.74271E-05
6525.149411,1.55363965,4.74763E-05
6524.667281,1.55363965,4.75008E-05
6524.185151,1.553639531,4.75122E-05
6523.703021,1.553639531,4.75127E-05
6523.220891,1.553639412,4.74915E-05
6522.738761,1.553639412,4.74462E-05
6522.256632,1.553639174,4.73918E-05
6521.774502,1.553639174,4.73522E-05
6521.292372,1.553638935,4.73343E-05
